,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,num_ingr,B,S,C,L,V,Sa,S*,Lon,Lat
2153,1820,Soma,Canada,2016,Dominican Republic,"Oko Caribe, Duarte P., Collab w Chocosol",0.62,"3- B,S,C","creamy, sweet, deep choco",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2154,1820,Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",0.7,"3- B,S,C",robust dark tropical fruit,3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2155,1828,Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",0.7,"3- B,S,C","creamy, diluted, mild choco",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
2156,1828,Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",0.7,"3- B,S,C",evolves black pepper to citrus,3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2157,1828,Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",0.75,"3- B,S,C","banana, nutty",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
2158,1828,Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",0.7,"3- B,S,C","creamy, honey, blackberry",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
2159,1832,Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",0.7,"3- B,S,C","nutty, banana, harsh ending",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2160,2016,Soma,Canada,2017,Fiji,Fiji,0.7,"3- B,S,C","creamy, roasty, woody",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,179.0122737,-18.1239696
2161,2016,Soma,Canada,2017,Colombia,Arauca,0.7,"3- B,S,C","creamy, honey, marshmallow",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
2162,2068,Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",0.7,"3- B,S,C","sweet edge, lemon, muted",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
2163,2242,Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",0.7,"3- B,S,C","creamy, acidic, balanced",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2164,2242,Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",0.7,"3- B,S,C","nutty, cocoa",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2165,2638,Soma,Canada,2021,Madagascar,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",0.7,"3- B,S,C","red fruit, peanut butter, cocoa",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2166,2638,Soma,Canada,2021,Venezuela,"Guasare, Rosario de Perija, b.4279-GUA201123",0.7,"3- B,S,C","spice, sour malt, woody",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2167,2680,Soma,Canada,2021,Blend,Dream Machine (Mad./Dom.Rep./Ecuador),0.62,"4- B,S,C,V","sweet, cocoa, candy like",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.1002445,51.5840921
2168,2700,Soma,Canada,2021,Vietnam,"Ben Tre, batch BEN210924 8983",0.7,"3- B,S,C","cinamon, nutmeg, hot cocoa",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
2169,2768,Soma,Canada,2022,Uganda,"Semuliki Forest, Bundibugyo, b. 13416SEM220426",0.7,"3- B,S,C","creamy,choco strawberry,vanilla",4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
2170,1367,Somerville,U.S.A.,2014,Nicaragua,Nicaragua,0.7,"2- B,S","earthy, dried fruit, complex",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2171,1395,Somerville,U.S.A.,2014,U.S.A.,"Hawai'i Island, Big Island",0.7,"2- B,S","intense, tannic, choco, earthy",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-81.58111071077724,28.41769265
2172,1932,Soul,Canada,2017,Dominican Republic,Dominican Republic,0.7,"2- B,S","few grits, sweet, cocoa",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2173,1936,Soul,Canada,2017,Ecuador,Ecuador,0.75,"2- B,S","dry, floral, earthy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2174,1936,Soul,Canada,2017,Papua New Guinea,Papua New Guinea,0.77,"2- B,S","sandy, smokey, fruit, sour",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,144.2489081,-5.6816069
2175,1936,Soul,Canada,2017,Madagascar,Madagascar,0.7,"2- B,S","tart, sour, basic",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2176,1936,Soul,Canada,2017,Venezuela,Venezuela,0.75,"2- B,S","dry, earthy, roasty",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2177,1940,Soul,Canada,2017,Tanzania,Tanzania,0.8,"2- B,S","sticky, mild fruit, brownie",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2178,793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,0.7,"4- B,S,C,V","oily, floral, dairy",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-70.3028026,19.0974031
2179,793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,0.8,"4- B,S,C,V","fatty, muted strawberry",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-70.3028026,19.0974031
2180,793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,0.75,"4- B,S,C,V","oily, floral",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-70.3028026,19.0974031
2181,1434,Spencer,Australia,2014,Vanuatu,Malekula Island,0.72,"3- B,S,C","bready, sour milk, fatty",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,168.1069154,-16.5255069
2182,1792,Spencer,Australia,2016,Dominican Republic,"Dominican Republic, lot D82R",0.7,"3- B,S,C","spicy, chocolatey",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2183,1792,Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",0.7,"3- B,S,C","floral, sandy",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2184,1792,Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",0.7,"3- B,S,C","powdery, cherry, astringent",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2185,1932,Spencer,U.S.A.,2017,Peru,Peru,0.7,"3- B,S,C","floral, earthy, burnt rubber",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2186,1932,Spencer,U.S.A.,2017,Ecuador,Ecuador,0.7,"3- B,S,C","floral, astringent",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2187,1932,Spencer,U.S.A.,2017,Dominican Republic,Dominican Republic,0.7,"3- B,S,C","sandy, robust, grapes, malt",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2188,2684,Spinnaker,U.S.A.,2021,Belize,"Maya Mountain, Toledo District, batch 12-1",0.7,"2- B,S","strong roast, tart raspberry",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2189,2684,Spinnaker,U.S.A.,2021,Madagascar,"Bejofo, Akesson, batch 10-1",0.7,"2- B,S","plum, roasty undertone, sour",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2190,2684,Spinnaker,U.S.A.,2021,Uganda,"Bundibugyo, Semuliki Forest, batch 9-1",0.7,"2- B,S","dairy, cocoa, well balanced",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
2191,1057,Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,0.7,"4- B,S,C,L","fatty, mild fruit, off note",3.0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2192,1113,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,0.7,"3- B,S,L","unrefined, sweet, mild coffee",3.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-70.3028026,19.0974031
2193,1121,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,0.84,"3- B,S,L","gritty,intense coffee, metallic",2.25,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-70.3028026,19.0974031
2194,2748,Standout,Sweden,2022,Madagascar,Bejofo,0.7,"2- B,S","slow to develop, melon, earthy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2195,2748,Standout,Sweden,2022,Belize,"Maya Mtn, March-May 2020 harvest",0.7,"2- B,S","honey, cocoa, graham",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2196,2748,Standout,Sweden,2022,India,"Idukki, GoGround, 2019 harvest",0.7,"2- B,S","raisins, molasses, herbal tea",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,78.6677428,22.3511148
2197,1634,Starchild,U.S.A.,2015,Ecuador,"Bolivar, Arriba",0.7,"4- B,S*,C,V","coconut, mild vanilla",3.0,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-79.3666965,-1.3397668
2198,1692,Starchild,U.S.A.,2015,Dominican Republic,Hispaniola,0.7,"4- B,S*,C,V","coconut, cocoa, few grits",3.0,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-70.3028026,19.0974031
2199,1692,Starchild,U.S.A.,2015,Guatemala,Cacao Verapaz,0.7,"4- B,S*,C,V","dried fruit, coconut, few grits",3.0,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-90.345759,15.5855545
2200,1692,Starchild,U.S.A.,2015,Nicaragua,Rio Tuma,0.7,"4- B,S*,C,V","brownie, few grits, sandy",3.0,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-85.2936911,12.6090157
2201,1696,Starchild,U.S.A.,2015,Madagascar,Sambirano Valley,0.7,"4- B,S*,C,V","red fruit, coconut",3.0,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,46.4416422,-18.9249604
2202,729,Stella (aka Bernrain),Switzerland,2011,India,India,0.72,"4- B,S,C,V","peanut butter,vanilla,artificial",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,78.6677428,22.3511148
2203,859,Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",0.68,"4- B,S,C,V","creamy, vanilla, moldy",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-53.2,-10.3333333
2204,1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",0.84,"3- B,S,C","floral, hints of fruit",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2205,1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",0.7,"3- B,S,C","oily surface, floral, earthy",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2206,2012,Stone Grindz,U.S.A.,2017,Bolivia,"Wild Bolivia, batch 260",0.7,"3- B,S,C","fatty, rubber, off notes",2.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2207,939,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",0.65,"4- B,S,C,V","vanilla, sweet",2.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,122.7312101,12.7503486
2208,943,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",0.7,"4- B,S,C,V","dry, sweet, vanilla(n)",2.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,122.7312101,12.7503486
2209,943,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",0.75,"4- B,S,C,V","bland, earthy",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,122.7312101,12.7503486
2210,1157,Sublime Origins,U.S.A.,2013,Madagascar,Sambirano,0.67,"2- B,S","molasses, sour, astringent",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2211,1157,Sublime Origins,U.S.A.,2013,Belize,Moho Valley,0.78,"2- B,S","intense, rich, dark berry",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2212,1800,Summerbird,Denmark,2016,Peru,Peru,0.61,"5- B,S,C,V,L","sandy, sweet, vanilla",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2213,1800,Summerbird,Denmark,2016,Peru,Peru,0.71,"5- B,S,C,V,L","powdery, vanilla, earthy",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2214,1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,0.7,"3- B,S,C","sticy, nutty, roasty, off notes",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2215,1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,0.6,"3- B,S,C","sticky, sweet, nutty, roasty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2216,1618,Svenska Kakaobolaget,Sweden,2015,Sri Lanka,Sri Lanka,0.7,"2- B,S","ham, sour, intense",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80.7137847,7.5554942
2217,2434,Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",0.74,"2- B,S","fruit, burnt, harsh",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2218,2634,sweet beans,U.S.A.,2021,Honduras,Honduras,0.72,"3- B,S,C","overly roasty, spicy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
2219,2634,sweet beans,U.S.A.,2021,Peru,Peru,0.72,"3- B,S,C","earthy, roasty, hammy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2220,2634,sweet beans,U.S.A.,2021,Uganda,Uganda,0.77,"3- B,S,C","melon, mocha",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
2221,2634,sweet beans,U.S.A.,2021,Trinidad,Trinidad,0.8,"3- B,S,C","herbal, tea, dried fruit",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
2222,2230,Sweet Escalier,Japan,2018,Venezuela,Chuao,0.75,"5- B,S,C,V,L","acidic, cocoa, dried fruit",3.25,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2223,2234,Sweet Escalier,Japan,2018,Tanzania,Tanzania,0.75,"3- B,S,C","fatty, sour, off notes",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2224,2234,Sweet Escalier,Japan,2018,Belize,Belize,0.7,"5- B,S,C,V,L","buttery, cheesy",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-88.7600927,16.8259793
2225,2242,Sweet Escalier,Japan,2018,Peru,San Martin,0.7,"5- B,S,C,V,L","pungent, molasses, sour",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2226,2242,Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",0.7,"5- B,S,C,V,L","cardboard, cheesy",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-53.2,-10.3333333
2227,2470,Sweetness,Canada,2020,Peru,Ucayali,0.68,"3- B,S,C","burnt black licorice, intense",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2228,2474,Sweetness,Canada,2020,Mexico,Tabasco,0.74,"3- B,S,C","dried fig, earthy, dirty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
2229,2482,Sweetness,Canada,2020,Papua New Guinea,Papua New Guinea,0.73,"3- B,S,C","savory lemon, ham",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.2489081,-5.6816069
2230,761,Szanto Tibor,Hungary,2011,Venezuela,Crudo,0.7,"3- B,S,C","rustic, sugar dominates",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2231,939,Szanto Tibor,Hungary,2012,Dominican Republic,Santo Domingo,0.7,"3- B,S,C","rustic, large unground pieces",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2232,939,Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,0.7,"3- B,S,C","rustic, bright fruit",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2233,939,Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",0.7,"3- B,S,C","sweet, spicy",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2234,1185,Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",0.7,"3- B,S,C","light color, sandy, fruity",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2235,1185,Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",0.7,"3- B,S,C","dark color, sandy, fruity",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2236,1193,Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,0.7,"3- B,S,C","sour milk, hot cocoa",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2237,1263,Szanto Tibor,Hungary,2014,Venezuela,Porcelana,0.7,"3- B,S,C","sandy, earthy, spice, nutty",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2238,1263,Szanto Tibor,Hungary,2014,Cuba,Baracoa,0.7,"3- B,S,C","sandy, banana",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-80.8328748,23.0131338
2239,1668,Szanto Tibor,Hungary,2015,Ecuador,Nacional,0.7,"3- B,S,C","sweet, brownie, sour",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2240,1704,Szanto Tibor,Hungary,2015,Cuba,Baracoa,0.88,"3- B,S,C","rustic, spicy, earthy",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-80.8328748,23.0131338
2241,1704,Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,0.7,"3- B,S,C","sour orange, fatty",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2242,1704,Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",0.7,"3- B,S,C","coarse, spicy cinnamon",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2243,1708,Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",0.7,"3- B,S,C","smokey, mild citrus",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
2244,1708,Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",0.7,"3- B,S,C","rustic, earthy, tea",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
2245,1101,Tabal,U.S.A.,2013,Costa Rica,"Costa Rica, batch 83",0.7,"4- B,S,C,V","licorice, dried fruit, burnt fuel",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-84.0739102,10.2735633
2246,1101,Tabal,U.S.A.,2013,Dominican Republic,Dominican Republic,0.7,"4- B,S,C,V","oily, cardboard, sour",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-70.3028026,19.0974031
2247,1105,Tabal,U.S.A.,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",0.7,"4- B,S,C,V","vanilla, fuel, earthy",2.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-102.0077097,23.6585116
2248,1105,Tabal,U.S.A.,2013,Peru,"Peru, batch 96",0.7,"4- B,S,C,V","vanilla, fatty, vegetal, mint",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2249,1450,Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,0.7,"5- B,S,C,V,L","flat, smoke, marshmallow",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-72.9088133,4.099917
2250,1450,Tablette (aka Vanillabeans),Japan,2015,Papua New Guinea,Papua,0.62,"5- B,S,C,V,L","creamy, smoke, ham",3.25,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,144.2489081,-5.6816069
2251,1450,Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,0.6,"5- B,S,C,V,L","vanilla, butter, caramel",3.25,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,108.4265113,13.2904027
2252,1680,Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,0.77,"4- B,S,C,L","intense, grassy, smokey",2.75,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
2253,2286,Tala,Vietnam,2019,Vietnam,Vietnam,0.7,"3- B,S,C","cocoa,sweet,fatty, cardboard",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
2254,2286,Tala,Vietnam,2019,Vietnam,Vietnam,0.75,"3- B,S,C","intense cocoa, fatty, sticky",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
2255,1868,Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",0.7,"2- B,S","earthy, floral, dry",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-56.0771187,4.1413025
2256,2262,Taste Artisan,U.S.A.,2019,Venezuela,"Chuao, batch 20170714C",0.75,"4- B,S,C,V","vanilla, fatty",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-66.1109318,8.0018709
2257,2326,Taste Artisan,U.S.A.,2019,Peru,Amazonas,0.75,"3- B,S,C","blackberry, dirt, high roast",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2258,2326,Taste Artisan,U.S.A.,2019,Peru,Piura,0.75,"3- B,S,C",fig,4.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2259,1646,Taste Artisan aka Coleman and Davis,U.S.A.,2015,Madagascar,Sambirano,0.75,"4- B,S,C,V","berry, spices, smoke",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.4416422,-18.9249604
2260,2306,Taucherli,Switzerland,2019,Nicaragua,Nicaragua,0.72,"3- B,S,C","nutty, off, roasty, fatty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2261,2306,Taucherli,Switzerland,2019,Mexico,Mexico,0.7,"3- B,S,C","nutty, fruit, sour, floral",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
2262,2566,Taylor Made,U.S.A.,2021,Haiti,"Haiti, batch 2020SEP",0.67,"3- B,S,C","earthy, fatty, gritty",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
2263,180,Taza,U.S.A.,2007,Dominican Republic,"Dark, Stone Ground",0.7,"3- B,S,C","sandy, sour banana, sweet",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2264,451,Taza,U.S.A.,2009,Mexico,Chiapan,0.75,"3- B,S,C","rustic, sweet, earthy",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
2265,785,Taza,U.S.A.,2011,Bolivia,Alto Beni,0.87,"3- B,S,C","grainy, blueberries, bitter",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2266,1271,Taza,U.S.A.,2014,Belize,Belize,0.68,"3- B,S,C","coarse, watering, sweet",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2267,199,TCHO,U.S.A.,2008,Ghana,Chocolatey-beta,0.7,"5- B,S,C,V,L","gritty,sweet,swiss miss,vanilla",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0800271,8.0300284
2268,280,TCHO,U.S.A.,2008,Peru,Fruity-beta,0.7,"5- B,S,C,V,L","tangy, off, musty, sour",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2269,280,TCHO,U.S.A.,2008,Madagascar,Citrus-beta,0.7,"5- B,S,C,V,L","dry, red berry, off note",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
2270,284,TCHO,U.S.A.,2008,Peru,Nutty-beta,0.7,"5- B,S,C,V,L","dry, musty, flat",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2271,387,TCHO,U.S.A.,2009,Blend,TCHOPro 60.5,0.6,"5- B,S,C,V,L","tea, sweet, astringent",2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2272,387,TCHO,U.S.A.,2009,Blend,TCHOPro 68,0.68,"5- B,S,C,V,L","nutty, candy-like",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2273,1716,TCHO,U.S.A.,2016,Blend,West Africa,0.62,"5- B,S,C,V,L","strong vanilla, sweet, fatty",2.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2274,801,Tejas,U.S.A.,2012,Madagascar,Concepcion,0.7,"4- B,S,C,V","molasses, off notes",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.4416422,-18.9249604
2275,801,Tejas,U.S.A.,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",0.7,"4- B,S,C,V","molasses, caramel, spice",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.1002445,51.5840921
2276,805,Tejas,U.S.A.,2012,Papua New Guinea,Aranama,0.7,"4- B,S,C,V","molasses, caramel, fruity",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,144.2489081,-5.6816069
2277,805,Tejas,U.S.A.,2012,Dominican Republic,Presidio,0.7,"4- B,S,C,V","molasses, caramel",3.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-70.3028026,19.0974031
